Application_mode,Course,Previous_qualification,Previous_qualification_grade,Mothers_occupation,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,GDP,Status,Curricular_units_credited_avg,Curricular_units_enrolled_avg,Curricular_units_evaluations_avg,Curricular_units_approved_avg,Curricular_units_grade_avg,Curricular_units_without_evaluations_avg
1,9500,1,145.0,9,132.3,1,0,1,0,1,19,1.74,Enrolled,0.0,8.0,8.0,7.0,14.06,0.0
17,9254,1,150.0,9,142.7,0,1,1,0,0,18,0.32,Dropout,0.0,6.0,10.5,3.5,11.166666666666668,0.0
7,9147,3,130.0,9,130.0,0,0,1,0,0,25,-1.7,Dropout,0.0,5.0,0.0,0.0,0.0,0.0
1,9500,1,136.0,5,120.8,1,0,1,0,0,19,0.32,Graduate,6.0,14.0,22.0,7.0,12.192307692307692,5.0
17,9254,1,131.0,9,130.3,1,0,1,0,1,18,0.79,Graduate,0.0,6.0,6.5,6.0,12.583333333333334,0.0
17,9147,1,130.0,9,119.9,0,0,1,0,1,19,0.79,Graduate,0.0,5.0,7.0,5.0,12.354166666666668,0.0
1,9238,1,108.0,9,110.5,1,0,1,0,1,22,1.79,Graduate,0.0,6.0,6.0,6.0,12.333333333333332,0.0
44,9003,39,160.0,6,160.0,1,0,1,0,0,21,-4.06,Graduate,0.0,6.0,11.5,6.0,13.142857142857142,0.0
17,9085,1,113.0,9,118.6,1,0,1,0,1,21,3.51,Graduate,0.0,6.0,7.0,6.0,14.583333333333332,0.0
1,9853,1,113.0,3,112.3,0,0,1,0,1,20,2.02,Graduate,0.0,7.0,7.0,7.0,12.5,0.0
1,9147,1,137.0,9,124.4,0,0,1,0,0,19,1.74,Enrolled,0.0,5.0,8.0,3.5,11.482142857142858,0.0
1,9500,1,148.0,9,125.0,1,0,1,0,0,18,0.32,Graduate,0.0,7.0,7.0,6.0,13.9,0.0
39,9500,1,130.0,9,105.8,0,0,1,0,0,26,0.79,Dropout,0.0,7.0,11.5,3.0,12.916666666666668,0.0
26,9147,2,133.1,0,121.5,1,0,1,0,0,31,0.32,Dropout,12.0,14.5,15.5,12.0,12.08041958041958,0.0
17,9238,1,138.0,9,134.2,1,0,1,0,1,18,2.02,Graduate,0.0,6.0,6.5,6.0,14.654761904761905,0.0
7,9147,3,130.0,5,130.0,0,0,1,0,0,35,2.02,Dropout,0.0,5.0,5.0,0.0,0.0,0.0
1,9085,1,127.0,9,122.8,1,0,1,0,0,19,-1.7,Enrolled,0.0,5.0,9.5,2.5,12.916666666666668,0.5
1,9238,1,115.0,7,108.7,0,0,1,0,1,19,-4.06,Graduate,0.0,6.0,8.5,5.5,10.757142857142856,0.0
1,9500,1,147.0,4,136.7,0,0,1,0,0,18,2.02,Graduate,0.0,7.5,8.0,7.5,14.47563492063492,0.0
17,9085,1,132.0,4,119.1,0,0,1,0,0,20,1.79,Graduate,0.0,6.0,12.0,6.0,12.542857142857144,0.0
1,171,1,146.0,9,151.3,1,0,1,0,1,19,3.51,Graduate,5.0,11.5,14.0,11.5,13.0,0.0
43,9238,1,109.0,5,108.3,0,0,1,0,1,21,1.74,Enrolled,0.0,6.0,11.5,3.5,11.45,0.0
17,9853,1,133.0,9,127.4,0,1,1,0,1,18,-0.92,Graduate,0.0,7.0,7.0,7.0,12.5,0.0
42,9500,1,124.0,4,124.0,0,0,1,0,0,23,-3.12,Graduate,0.0,8.0,8.0,8.0,12.88625,0.0
1,9070,1,133.1,9,155.0,0,0,1,0,1,21,-0.92,Graduate,0.0,6.0,6.5,5.5,12.833333333333332,0.0
1,9147,1,121.0,9,114.0,0,0,1,0,1,19,2.02,Graduate,0.0,5.0,6.5,5.0,11.7,0.0
1,9147,1,129.0,3,118.9,1,0,1,0,0,19,1.74,Enrolled,0.0,5.0,9.0,3.5,13.65,0.0
53,9085,42,160.0,4,160.0,1,0,1,0,0,20,3.51,Graduate,5.5,10.0,12.0,10.0,13.837301587301589,0.0
43,9147,1,131.0,2,126.1,0,0,1,0,0,18,-0.92,Enrolled,0.0,5.0,7.0,2.0,6.625,1.0
1,9500,1,150.0,9,136.5,1,0,1,0,1,18,-3.12,Graduate,0.0,8.0,8.0,8.0,14.50125,0.0
1,9500,1,130.0,4,122.3,0,0,1,0,0,19,0.32,Graduate,0.0,7.0,7.0,6.0,14.35,0.0
17,9070,1,133.1,5,128.0,0,0,1,0,1,21,-3.12,Graduate,0.0,6.0,6.0,6.0,11.916666666666668,0.0
1,9238,1,154.0,9,156.5,1,0,1,0,1,18,-1.7,Graduate,0.0,6.0,7.0,6.0,13.19047619047619,0.0
1,9670,1,126.0,7,125.7,0,0,1,0,0,20,-4.06,Enrolled,0.0,6.0,9.5,5.5,13.585714285714285,0.0
1,9773,1,150.0,9,143.0,0,0,1,0,0,18,-1.7,Graduate,0.0,6.0,6.0,5.5,13.333333333333332,0.0
17,9500,1,141.0,9,131.9,1,0,1,0,1,18,-4.06,Graduate,0.0,7.5,8.0,7.5,13.7975,0.0
43,9991,1,134.0,9,113.7,0,0,1,0,0,32,-3.12,Enrolled,0.5,5.0,7.0,4.5,10.725,0.0
17,171,1,146.0,3,155.1,1,0,1,0,0,18,0.79,Graduate,0.0,0.0,0.0,0.0,0.0,0.0
16,9853,1,134.0,9,121.1,1,0,1,0,0,19,1.74,Enrolled,0.0,6.0,8.0,5.0,12.0,0.0
1,9500,1,139.0,9,130.3,1,0,1,0,1,18,-3.12,Graduate,0.0,8.0,8.0,8.0,14.15375,0.0
1,9500,1,136.0,4,123.3,0,0,0,0,0,18,-3.12,Dropout,0.0,8.0,8.0,0.0,0.0,8.0
1,9773,1,110.0,3,117.4,1,0,1,0,0,20,2.02,Graduate,0.0,6.0,6.5,6.0,13.333333333333334,0.0
5,9670,1,135.0,4,140.3,1,0,1,0,0,19,1.79,Enrolled,0.0,6.0,6.5,5.0,13.714285714285715,0.0
17,9500,1,129.0,9,120.0,1,0,1,0,0,19,1.74,Graduate,0.0,8.0,8.0,7.0,12.454285714285716,0.0
17,9147,1,139.0,7,133.4,0,0,1,0,0,18,-3.12,Enrolled,0.0,5.0,9.5,0.5,5.5,0.5
1,9500,1,137.0,4,126.7,1,0,1,0,0,18,-4.06,Dropout,0.0,7.5,0.0,0.0,0.0,0.0
17,9500,1,138.0,7,129.3,1,0,1,0,1,18,1.79,Graduate,0.0,7.5,9.5,6.5,13.107708333333335,0.0
17,9500,1,136.0,2,125.7,1,0,1,0,0,20,2.02,Enrolled,0.0,7.5,9.5,6.0,14.161666666666667,0.0
1,9773,1,143.0,2,144.8,0,0,1,0,0,19,-0.92,Enrolled,0.0,6.0,6.0,6.0,12.333333333333332,0.0
1,9254,1,133.1,3,98.6,0,0,1,0,0,21,-1.7,Dropout,0.0,6.0,14.0,1.0,5.5,0.0
1,9853,1,136.0,9,126.9,1,0,1,0,1,19,2.02,Graduate,0.0,7.0,7.0,7.0,13.857142857142858,0.0
17,9238,1,139.0,4,146.7,1,0,1,0,1,20,-4.06,Graduate,0.0,6.0,6.5,6.0,13.666666666666668,0.0
1,9500,1,125.0,9,117.0,0,0,1,0,1,21,-3.12,Graduate,0.0,8.0,8.0,8.0,13.2575,0.0
44,9085,39,130.0,9,130.0,1,0,1,0,0,23,2.02,Dropout,0.0,6.0,7.0,0.0,0.0,0.0
17,9238,1,137.0,5,125.8,0,0,0,0,1,18,-1.7,Dropout,0.0,6.0,8.0,4.0,12.083333333333332,0.0
39,9991,3,130.0,1,160.0,0,0,1,0,0,30,-1.7,Dropout,0.0,5.0,5.0,5.0,15.0,0.0
1,9085,1,130.0,4,134.2,1,0,1,0,0,20,-3.12,Dropout,0.0,5.0,9.0,0.0,0.0,5.0
43,9147,1,160.0,9,96.0,0,0,0,0,0,29,1.74,Dropout,1.5,5.0,7.5,1.5,6.166666666666667,0.0
18,9147,1,100.0,5,101.8,1,0,1,0,0,24,1.74,Enrolled,0.0,5.0,8.0,3.5,10.9,0.0
1,9238,1,136.0,4,125.2,1,0,1,0,0,20,0.32,Graduate,0.0,6.0,8.5,6.0,11.5,0.0
43,8014,1,117.0,9,100.0,0,0,1,0,0,27,0.79,Dropout,0.0,6.0,6.0,5.0,13.416666666666668,0.0
7,9147,3,140.0,9,140.0,0,0,1,0,0,23,0.32,Dropout,0.0,5.0,0.0,0.0,0.0,0.0
51,9070,1,132.0,153,120.0,0,0,1,0,1,23,2.02,Graduate,0.0,6.0,6.0,6.0,14.75,0.0
1,9500,1,147.0,4,134.3,1,0,1,0,0,18,-1.7,Graduate,0.0,8.0,8.0,7.0,14.2,0.0
1,9773,1,158.0,9,144.7,1,0,1,0,1,19,-1.7,Graduate,0.0,6.0,6.0,6.0,14.75,0.0
17,9500,1,142.0,4,131.9,1,0,1,0,0,19,0.79,Dropout,0.0,7.5,7.5,7.5,14.01517857142857,0.0
1,9773,1,143.0,8,136.7,1,0,1,0,1,18,2.02,Dropout,0.0,6.0,6.0,6.0,13.916666666666668,0.0
1,9070,1,135.0,4,129.8,1,0,1,0,0,19,-3.12,Graduate,0.0,6.0,6.5,6.0,12.416666666666668,0.0
1,9773,1,160.0,4,146.5,0,0,1,0,1,18,0.79,Graduate,0.0,6.0,8.5,6.0,13.464285714285715,0.0
43,9991,1,120.0,9,122.5,1,0,1,0,0,29,-3.12,Enrolled,8.0,12.5,17.5,8.5,10.416666666666668,0.0
39,9556,19,133.1,3,117.8,0,0,1,0,0,24,0.79,Graduate,0.0,7.5,9.5,7.0,11.689583333333333,0.0
17,9556,1,133.1,9,106.0,1,0,1,0,0,19,3.51,Dropout,0.0,7.0,14.0,2.0,11.875,0.0
17,9556,1,133.0,4,119.0,0,0,1,0,0,19,-1.7,Enrolled,0.0,7.0,8.5,6.5,11.982142857142858,0.0
1,9670,1,120.0,4,115.1,0,0,1,0,0,19,1.74,Enrolled,0.0,6.0,9.5,4.0,12.645833333333332,0.0
17,9254,1,106.0,9,116.9,1,0,1,0,0,20,2.02,Graduate,0.0,6.0,7.5,5.5,11.95,0.0
1,9773,1,148.0,9,141.7,0,0,1,0,0,18,1.74,Graduate,0.0,6.0,6.0,6.0,13.25,0.0
1,9070,1,134.0,3,127.7,1,0,0,0,0,18,0.79,Dropout,0.5,6.0,9.5,5.0,11.523809523809524,0.5
1,9500,1,130.0,9,122.1,1,0,1,0,1,19,1.79,Graduate,0.0,7.5,9.0,7.0,12.358035714285714,0.0
16,9085,1,150.0,2,153.5,1,0,1,0,0,19,0.79,Dropout,0.0,6.0,6.5,6.0,15.19047619047619,0.0
1,171,1,141.0,5,141.4,1,0,1,0,1,18,0.79,Graduate,0.0,0.0,0.0,0.0,0.0,0.0
1,9773,1,140.0,9,135.8,1,0,1,0,1,19,1.74,Graduate,0.0,6.0,6.5,6.0,13.0,0.0
1,9500,1,138.0,2,127.5,1,0,1,0,1,18,-0.92,Graduate,0.0,7.5,8.0,7.5,14.537301587301588,0.0
39,9991,1,130.0,9,151.6,0,0,1,0,0,24,-0.92,Enrolled,0.0,5.0,8.5,5.0,12.205357142857142,0.0
39,9500,1,133.1,5,121.4,0,1,1,0,0,28,0.79,Enrolled,0.0,7.0,9.5,4.5,13.4375,0.0
42,9500,1,133.0,4,100.0,0,0,1,0,0,20,-1.7,Graduate,1.0,8.0,8.0,7.0,11.571428571428571,0.0
1,9500,1,150.0,9,131.5,1,0,1,0,1,19,-1.7,Graduate,0.0,8.0,8.0,7.0,12.657142857142857,0.0
17,9147,1,117.0,9,109.3,0,0,0,0,0,22,-3.12,Dropout,0.0,5.0,10.0,1.5,10.0,0.5
1,9238,1,145.0,6,127.9,1,0,1,0,0,19,-1.7,Graduate,0.0,6.0,6.5,6.0,13.44047619047619,0.0
7,9238,3,140.0,9,140.0,1,0,1,0,0,36,-0.92,Graduate,7.0,12.5,18.5,12.0,13.035714285714285,0.0
44,9003,39,160.0,9,160.0,0,0,1,0,1,19,-4.06,Graduate,0.0,6.0,8.0,6.0,14.666666666666668,0.0
17,9238,1,125.0,1,119.8,0,0,1,0,0,18,-0.92,Graduate,0.0,6.0,8.5,5.5,11.857142857142858,0.0
43,9991,12,133.1,9,153.0,0,0,0,0,0,40,0.32,Dropout,0.0,5.0,7.5,0.0,0.0,0.0
1,9500,1,139.0,9,125.0,1,0,1,0,1,19,0.32,Graduate,0.0,7.0,7.0,6.0,12.9,0.0
43,9500,1,130.0,9,103.7,0,0,1,0,0,38,1.74,Enrolled,1.0,8.0,12.0,5.0,13.126,1.0
7,9085,3,120.0,7,120.0,0,0,1,0,0,32,-4.06,Dropout,3.5,9.5,16.5,3.5,11.583333333333332,2.0
1,9853,1,160.0,9,146.0,1,0,1,0,0,19,-3.12,Enrolled,0.0,6.0,10.5,4.0,11.066666666666666,0.0
17,9070,1,120.0,4,116.9,1,0,1,0,0,19,3.51,Graduate,0.0,6.0,6.5,6.0,13.464285714285715,0.0
39,9147,1,130.0,9,117.9,0,0,1,0,0,35,1.74,Dropout,0.0,3.0,0.5,0.0,0.0,0.5
1,9147,1,124.0,3,128.6,1,0,1,0,0,20,0.32,Enrolled,0.0,4.5,4.5,3.0,11.75,0.0
17,9853,1,150.0,3,135.0,0,0,1,0,0,29,-1.7,Graduate,2.0,8.0,10.5,7.5,11.258928571428571,0.0
1,9991,1,140.0,9,124.6,0,0,1,0,0,29,-4.06,Enrolled,0.0,5.0,10.5,4.5,10.825,0.0
1,9500,1,135.0,7,124.0,1,0,1,0,1,19,-3.12,Enrolled,0.0,8.0,8.0,7.0,12.771428571428572,1.0
1,9500,1,143.0,7,129.5,1,0,1,0,1,18,1.74,Graduate,0.0,8.0,8.0,7.0,13.79857142857143,0.0
39,8014,19,100.0,0,111.3,0,1,0,0,0,25,0.32,Graduate,0.0,6.0,6.5,6.0,13.416666666666668,0.0
39,8014,19,133.1,9,95.0,0,1,0,0,0,50,3.51,Dropout,0.0,5.5,8.5,0.0,0.0,0.0
1,9147,1,133.1,0,131.8,0,0,1,0,0,24,0.32,Dropout,13.5,14.5,16.0,13.5,12.101648351648354,0.0
1,9119,1,132.0,5,119.1,0,0,1,0,0,18,-3.12,Dropout,0.0,5.0,9.5,0.0,0.0,0.0
17,9085,1,131.0,191,125.4,1,0,1,0,0,20,-4.06,Graduate,0.0,6.0,13.0,5.5,15.06043956043956,0.0
16,9003,1,147.0,4,140.7,1,1,1,0,1,20,-4.06,Graduate,12.0,15.5,16.0,15.5,14.795546558704453,0.0
43,9991,1,141.0,9,131.9,0,0,1,0,0,21,-3.12,Dropout,5.5,10.0,18.5,5.5,11.95,0.0
39,9238,1,160.0,9,124.0,0,1,1,1,0,28,1.74,Enrolled,1.0,7.0,16.0,4.0,10.5,0.0
1,9254,1,135.0,9,139.2,0,0,1,1,1,19,1.79,Graduate,0.0,6.0,6.0,6.0,13.083333333333332,0.0
1,9500,1,133.0,9,121.8,0,0,1,1,1,18,-3.12,Graduate,0.0,8.0,8.0,8.0,12.93875,0.0
17,171,1,142.0,9,132.9,0,0,1,1,0,22,-1.7,Graduate,0.0,0.0,0.0,0.0,0.0,0.0
44,9003,39,130.0,9,130.0,0,0,1,1,0,25,-4.06,Dropout,0.0,6.0,7.0,0.0,0.0,0.0
39,9500,1,133.1,9,130.1,0,0,0,1,0,37,2.02,Dropout,0.0,7.0,9.5,5.0,12.940000000000001,0.0
39,9500,1,133.1,7,124.5,0,0,0,1,0,38,2.02,Dropout,0.0,7.0,11.0,4.5,11.99625,0.0
39,9670,1,130.0,9,162.3,0,0,1,1,0,36,0.79,Dropout,0.0,6.0,12.5,4.0,11.366666666666667,0.0
1,9500,1,149.0,9,137.8,1,0,1,1,0,18,-1.7,Graduate,0.0,8.0,8.0,7.0,13.0,0.0
1,9670,1,130.0,0,119.5,0,0,0,1,0,19,-3.12,Dropout,0.0,5.5,2.5,0.0,0.0,0.0
39,9130,1,150.0,4,110.0,0,1,1,1,0,24,-3.12,Dropout,0.0,5.0,10.5,2.5,12.416666666666668,1.0
1,9238,1,106.0,3,105.0,0,0,1,1,0,20,2.02,Graduate,0.0,6.0,9.0,5.0,11.583333333333332,0.0
1,171,1,162.0,9,142.8,1,0,1,1,0,21,-1.7,Dropout,0.0,0.0,0.0,0.0,0.0,0.0
43,9991,1,120.0,9,128.2,1,0,1,1,0,32,0.32,Dropout,0.0,5.0,5.0,0.0,0.0,0.0
39,9991,19,133.1,7,120.0,0,0,1,1,0,39,-1.7,Dropout,0.0,5.0,7.0,0.5,5.0,0.0
7,9119,3,130.0,9,130.0,0,0,0,1,0,33,-1.7,Dropout,0.0,5.0,5.5,0.0,0.0,0.0
17,9670,1,128.0,5,121.7,0,0,1,1,1,20,-3.12,Graduate,0.0,5.0,5.0,4.5,11.575,0.0
1,9003,1,124.0,9,116.0,0,0,1,1,0,19,-0.92,Graduate,0.0,6.0,9.0,6.0,14.8,0.0
39,9991,1,133.1,5,133.2,0,0,0,1,0,43,0.79,Dropout,0.0,5.0,12.5,2.5,11.15,0.0
43,9991,1,114.0,7,116.7,0,0,1,1,0,49,-0.92,Dropout,0.0,5.0,8.0,4.0,12.466666666666667,0.5
1,9773,1,140.0,5,126.4,1,0,1,1,1,18,-1.7,Graduate,0.0,6.0,7.0,6.0,13.083333333333332,0.0
39,9003,1,160.0,191,140.0,0,0,1,1,0,27,2.02,Enrolled,0.0,6.0,6.0,0.0,0.0,0.0
1,9147,1,122.0,9,120.3,1,0,1,1,1,19,3.51,Dropout,0.0,5.0,8.5,5.0,13.1,0.0
39,9070,1,140.0,9,118.0,0,1,1,1,1,45,-0.92,Dropout,0.0,6.0,6.0,3.0,6.75,0.0
15,9670,1,160.0,9,149.5,1,0,0,1,0,19,0.79,Graduate,0.0,6.0,7.0,6.0,13.0,0.0
44,9003,39,130.0,9,130.0,0,0,1,1,1,21,0.79,Graduate,0.0,6.0,11.5,5.0,11.732142857142858,0.0
1,9670,1,141.0,5,126.3,0,0,1,1,1,18,0.79,Graduate,0.0,6.0,7.5,5.5,12.583333333333332,0.0
17,9147,1,127.0,5,116.2,0,0,1,1,0,18,-3.12,Dropout,0.0,5.0,11.5,0.0,0.0,0.5
17,9254,1,126.0,5,126.0,0,0,0,1,0,29,-3.12,Dropout,0.0,6.0,9.0,0.0,0.0,3.0
1,9670,1,131.0,4,122.3,0,0,1,1,0,19,-3.12,Graduate,0.0,5.0,5.5,5.0,11.55,0.0
1,9147,1,130.0,9,119.5,1,0,1,1,1,18,1.79,Enrolled,0.0,5.0,6.5,4.0,11.75,0.0
44,9070,39,130.0,9,131.8,0,0,1,1,1,22,1.79,Graduate,3.5,8.0,8.5,7.5,12.330357142857142,0.0
17,9500,1,140.0,4,130.7,1,0,1,1,1,18,2.02,Dropout,0.0,7.5,9.0,7.5,12.762063492063492,0.0
44,9130,39,140.0,4,140.0,0,0,1,1,0,20,0.79,Enrolled,1.5,6.0,11.5,3.5,13.7,0.0
1,171,1,140.0,1,129.5,1,0,1,1,0,20,1.74,Dropout,0.0,0.0,0.0,0.0,0.0,0.0
39,9670,19,133.1,9,130.0,0,1,1,1,1,29,2.02,Dropout,0.0,6.0,11.5,0.5,7.0,0.0
39,9670,1,120.0,90,114.0,1,0,1,1,0,29,0.32,Dropout,0.0,5.0,9.0,3.5,11.458333333333332,0.0
43,9773,1,121.0,4,121.0,1,0,1,1,0,23,-3.12,Enrolled,0.0,6.0,11.5,2.5,12.125,0.0
17,171,1,123.0,2,116.4,1,1,1,1,0,19,1.74,Dropout,0.0,0.0,0.0,0.0,0.0,0.0
1,9119,1,136.0,9,121.7,1,0,1,1,0,18,0.32,Dropout,0.0,5.0,10.5,0.5,6.0,1.5
42,9254,1,136.0,134,130.0,1,0,1,1,0,22,0.32,Dropout,2.0,6.0,12.5,3.0,12.0,0.0
43,9991,1,120.0,9,120.0,1,1,1,1,0,34,1.74,Dropout,5.0,10.0,10.0,6.5,11.607142857142858,0.0
43,9991,4,160.0,2,125.0,0,0,1,1,0,26,0.79,Graduate,0.0,5.0,7.0,5.0,13.157142857142857,0.0
17,171,1,125.0,7,134.1,1,0,1,1,0,24,2.02,Dropout,12.0,17.0,22.0,12.5,11.446428571428571,0.0
1,9670,1,146.0,9,149.5,1,0,1,1,1,17,2.02,Graduate,0.0,6.0,8.0,6.0,14.151785714285715,0.0
43,9670,1,117.0,4,113.2,0,0,1,1,0,21,-3.12,Enrolled,0.0,5.0,10.5,2.5,10.166666666666668,0.0
39,9991,1,150.0,4,146.0,0,0,1,1,0,34,-1.7,Enrolled,0.0,5.0,5.0,5.0,14.399999999999999,0.0
44,9003,39,140.0,6,140.0,1,0,1,1,0,19,1.79,Graduate,0.0,6.0,8.5,6.0,13.107142857142858,0.0
39,9003,1,111.0,4,162.4,0,1,0,1,0,49,3.51,Dropout,3.0,9.5,11.5,5.0,11.399999999999999,0.0
43,9500,1,120.0,4,136.6,0,0,1,1,0,23,0.79,Dropout,0.0,7.0,14.0,5.5,12.07,0.0
18,9119,1,111.0,9,111.0,1,0,1,1,0,18,1.79,Dropout,0.0,5.0,9.5,3.5,12.899999999999999,0.0
1,9500,1,118.0,4,115.7,0,0,1,1,0,20,0.79,Enrolled,0.0,7.5,9.0,6.0,13.087499999999999,0.0
1,9670,1,106.0,2,105.7,1,0,1,1,0,19,3.51,Graduate,0.0,6.0,7.5,5.5,13.566666666666666,0.0
42,9003,39,120.0,2,128.2,1,0,1,1,0,24,-0.92,Enrolled,4.5,9.5,12.5,8.5,13.222222222222221,0.0
1,9147,1,151.0,4,137.0,1,0,1,1,0,18,3.51,Graduate,0.0,5.0,5.0,5.0,14.2,0.0
39,9254,19,133.1,0,120.0,0,1,0,1,0,45,-3.12,Dropout,0.0,6.0,12.0,0.0,0.0,0.0
39,9991,1,120.0,0,120.5,1,0,1,1,0,30,0.32,Dropout,0.0,5.0,5.0,1.0,5.5,0.0
51,9991,39,120.0,4,118.1,0,0,1,1,0,28,3.51,Dropout,11.0,14.0,15.0,11.0,11.666666666666668,0.0
39,9991,1,110.0,9,139.0,0,0,1,1,0,40,-1.7,Dropout,0.0,5.0,0.0,0.0,0.0,0.0
39,9147,19,133.1,4,116.3,0,0,0,1,0,32,1.74,Dropout,0.0,5.0,7.0,0.0,0.0,0.0
17,9254,1,118.0,5,120.5,1,0,1,1,0,19,0.32,Dropout,0.0,6.0,12.0,4.0,11.375,0.0
1,9070,1,139.0,3,134.9,1,0,1,1,0,20,-0.92,Graduate,0.0,6.0,7.0,6.0,12.916666666666666,0.5
17,9119,1,130.0,4,123.0,0,0,1,1,0,18,-3.12,Dropout,0.0,5.0,8.5,0.5,5.0,0.0
17,9670,1,132.0,9,122.9,0,0,0,1,0,20,1.74,Dropout,0.0,6.0,7.5,4.0,12.25,0.0
39,9991,1,100.0,9,140.0,0,0,1,1,0,39,-4.06,Enrolled,0.0,5.0,7.0,4.0,12.5,0.0
17,9085,1,120.0,4,122.5,0,0,0,1,0,19,2.02,Enrolled,0.0,6.0,11.0,5.0,13.633333333333333,0.0
39,9991,12,133.1,9,121.5,0,0,1,1,0,38,0.32,Enrolled,0.0,5.0,10.0,2.5,10.916666666666668,0.5
17,9500,1,156.0,4,132.3,1,0,1,1,1,18,0.32,Graduate,0.0,7.0,7.0,6.0,13.266666666666666,0.0
17,9500,1,143.0,9,131.5,1,0,1,1,1,18,0.79,Graduate,0.0,7.5,8.0,7.5,13.35,0.0
43,9130,9,133.1,0,128.2,0,0,1,1,0,28,0.32,Dropout,0.0,5.0,7.0,0.0,0.0,0.0
39,9670,1,140.0,9,148.0,1,0,0,1,0,31,-1.7,Dropout,0.0,6.0,10.0,0.0,0.0,0.0
1,9500,1,127.0,3,121.5,0,0,1,1,0,23,0.32,Graduate,0.0,7.0,7.0,6.0,13.483333333333334,0.0
1,9500,1,135.0,194,135.4,1,0,1,1,0,21,2.02,Enrolled,0.0,7.5,10.5,5.5,12.3625,0.0
39,9238,19,133.1,9,139.0,0,1,0,1,0,33,-0.92,Dropout,0.0,5.5,7.0,0.0,0.0,0.0
43,9147,1,120.0,5,113.4,0,0,1,1,0,22,-1.7,Dropout,0.0,5.0,9.0,3.0,12.333333333333332,0.0
44,9119,39,150.0,9,150.0,1,1,1,1,0,20,1.79,Dropout,0.0,5.0,6.5,5.0,17.107142857142858,0.0
17,9670,1,123.0,3,122.0,0,1,1,1,0,19,3.51,Enrolled,0.0,6.0,8.0,5.5,13.183333333333334,0.0
44,9085,39,150.0,4,150.0,1,0,1,1,0,20,-0.92,Graduate,1.0,6.0,9.0,6.0,13.471428571428572,0.0
39,9254,12,133.1,5,119.3,1,0,1,1,0,25,-3.12,Enrolled,0.0,6.0,9.0,5.0,11.483333333333334,0.0
39,9003,1,130.0,9,140.0,0,0,0,1,0,25,0.79,Dropout,0.0,6.0,0.0,0.0,0.0,0.0
1,9070,1,140.0,2,125.0,1,0,1,1,0,19,-3.12,Enrolled,0.0,6.0,7.5,6.0,12.404761904761905,0.0
1,9670,1,141.0,2,140.7,1,0,1,1,0,20,0.32,Graduate,0.0,5.0,5.5,4.5,13.55,0.5
39,9500,19,133.1,4,100.0,0,0,1,1,0,33,-0.92,Enrolled,0.0,7.0,8.0,2.5,6.53,0.0
17,9773,1,146.0,5,146.7,1,0,1,1,0,19,0.32,Graduate,0.0,6.0,7.5,6.0,13.729166666666668,0.0
39,9130,19,133.1,99,96.0,0,0,1,1,0,31,0.32,Dropout,0.0,5.0,5.0,0.0,0.0,0.0
44,9119,39,160.0,2,160.0,0,1,0,1,0,24,3.51,Dropout,2.0,6.5,6.5,2.0,16.0,0.0
44,9119,39,130.0,3,130.0,0,1,0,1,0,23,-4.06,Dropout,0.0,5.0,5.0,0.0,0.0,0.0
39,9991,1,160.0,1,130.0,0,0,0,1,1,26,-3.12,Dropout,0.0,5.0,11.5,3.0,10.666666666666666,0.0
43,9070,2,140.0,6,140.0,1,0,1,1,0,38,-0.92,Graduate,13.5,18.0,18.0,18.0,14.5,0.0
1,9119,1,126.0,7,116.6,1,0,1,1,1,20,3.51,Graduate,0.0,5.0,6.5,5.0,13.9,0.0
17,9119,1,118.0,9,120.5,1,0,1,1,0,20,1.79,Graduate,0.0,5.0,10.5,4.0,13.452380952380953,0.0
39,9085,19,133.1,2,103.0,0,0,1,1,0,25,1.74,Dropout,0.0,6.0,0.0,0.0,0.0,0.0
17,9070,1,121.0,144,111.9,1,0,1,1,0,19,3.51,Graduate,0.0,6.0,9.5,4.5,11.6,0.0
17,9119,1,148.0,4,148.7,0,0,1,1,0,18,3.51,Graduate,0.0,5.0,7.0,5.0,16.1,0.0
43,9991,12,133.1,9,120.0,0,0,1,1,0,28,1.74,Dropout,6.0,12.0,13.0,6.0,10.442857142857143,0.0
1,9119,1,140.0,9,125.7,1,0,1,1,0,18,-3.12,Enrolled,0.0,5.0,5.0,0.0,0.0,0.0
1,9254,1,132.0,9,120.1,1,0,1,1,1,20,3.51,Graduate,0.0,6.0,7.5,6.0,13.369047619047619,0.0
1,9130,1,140.0,3,127.8,0,0,1,1,0,18,2.02,Graduate,0.0,6.0,8.0,6.0,14.571428571428573,0.0
17,9147,1,112.0,3,106.4,1,0,1,1,0,19,1.79,Graduate,0.0,5.0,6.5,4.5,10.35,0.0
42,9500,1,100.0,9,100.0,0,1,1,1,0,24,-1.7,Dropout,0.0,8.0,16.0,2.0,10.25,1.0
17,9085,1,126.0,5,123.9,1,0,1,1,0,21,1.74,Dropout,0.0,6.0,0.0,0.0,0.0,0.0
1,9670,1,150.0,4,139.5,0,0,1,1,1,20,-1.7,Graduate,0.0,6.0,6.5,6.0,14.833333333333334,0.0
44,9003,39,150.0,9,150.0,1,0,1,1,0,21,0.79,Graduate,0.0,6.0,9.0,5.0,13.1125,0.0
